"Country Name","Country Code","Indicator Name","Indicator Code",Attribute,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,
"United States","111","Debt to GDP Ratio","GGXWDG_GDP","Value","18.082788671024","15.719696969697","16.469387755102","15.7991803278689","16.1797752808989","13.902027027027","12.4302134646962","12.2695035460993","14.1431670281996","11.3545816733068","9.89795918367347","8.27586206896552","7.94376098418278","8.98876404494382","11.6262482168331","12.2906403940887","14.9063231850117","14.5808736717828","12.6838235294118","12.6657824933687","13.8719512195122","14.827018121911","13.28125","13.0042918454936","12.0239680426099","9.85882352941177","9.17420814479638","8.52534562211981","7.66174801362089","6.45303867403315","5.20900321543408","3.64398881640261","2.1038961038961","0.539291217257319","0.360090022505626",,,"0.0218579234972678","0.187713310580205","0.538302277432712","0.208092485549133","0.303899082568807","0.81437125748503","1.99877750611247","1.2954796030871","0.812883435582822","0.756547041707081","1.66167023554604","1.98061525495154","2.6919795221843","2.50295624753646","2.52029520295203","2.19602559784439","1.74293208976975","1.08734862148931","0.87988136431043","0.762631077216397","0.664967562557924","1.10373647984267","1.36459062281316","1.44481605351171","1.93962748876044","9.51361161524501","15.2540525813922","19.0575146935348","28.451976200595","30.1081612586037","29.8950930626057","29.7626728110599","29.6251891514375","29.8847050165583","28.9358255451713","23.6161572985681","23.1311827956989","24.9843840370156","25.4671075941892","24.5427320893803","22.9457870672763","23.8160361751406","23.7416090054735","17.5087924970692","17.0577800304105","13.8100550349546","13.7693906924676","13.2938000981515","12.9542097488922","11.5906720309939","10.5904032374621","10.1369060692584","8.58821912158911","7.7337559429477","6.46401028277635","6.17750271166975","6.32375189107413","7.46458195698451","7.08774877229258","7.99463842029554","7.704094448631","7.43486127864898","7.76049262680279","6.54950751684811","5.64718934911243","5.3072625698324","4.77866622702168","4.88605091159271","4.42032945585136","3.79152424252481","3.71634973598108","4.48921247236411","3.74771540469974","3.62839697554494","3.54020308617357","3.4117344460004","3.24926462577623","3.46666666666667","3.30723744482385","2.74108381438224","5.71670092793606","18.6400778210117","33.2821825495292","27.9103397578737","32.42832025967","31.5349016053503","26.3222546756489","24.4197511002838","22.4591402204731","20.1559678213758","19.1234685233776","18.1853210061464","16.3270009643202","17.7276013143483","21.9338120104439","33.141156462585","39.9622340425532","40.9895454545455","39.1553888130969","40.3566308243728","39.6350380848749","43.1645760743322","43.9559782608696","42.4160908193485","38.6435674822415","44.7604449938195","68.8992439516129","91.4899408284024","116.000986547085","121.197525865947","105.681833060556","93.5801928783383","94.423010833022","87.4472986748216","75.1758468335788","72.2546569994423","70.0371413529876","71.1780635003936","66.0824181117534","62.2718721461187","58.6191115926327","59.0603120324856","56.1107410327158","54.2910125142207","52.9541689573025","50.844126172208","49.4358493615646","46.9164509331728","44.0597000416609","40.5304827061954","39.1105263157895","38.1325726823917","35.8997564193647","35.6755506396076","36.1665780613149","35.1447920025798","33.655070371707","32.2380413057961","33.1412059686888","34.4848950052086","34.7739490006892","33.8256021603728",,"41.178805055066","40.3255759633128","44.9798206278027","47.8485208727023","49.5133268988047","54.0917467073101","57.5213311184336","59.2754917662519","60.1462316460817","60.2791795179978","61.9868217508006","66.3689246480213","68.6053117509204","70.1920130257171","69.3935994089236","68.8004906022273","68.0278513360864","65.6206470948687","62.4721741641797","58.8776912173976","53.0320781167621","53.0219430276812","55.3787579622911","58.5172633229589","65.4922779568918","64.8931394487425","63.641199777712","64.014304832457","72.8473238747637","86.0340772155652","94.7320173211088","98.9947753968395","102.497522477213","104.621196417338","104.605125020842","105.151987758259",
"United Kingdom","112","Debt to GDP Ratio","GGXWDG_GDP","Value","176.84","177.47","188.99","190.67","188.4","189.07","192.64","193.88","191.51","188.99","186.69","182.51","188.11","196.74","219.62","226.31","237.32","231.09","259.04","260.29","259.95","260.34","246.73","237.29","224.8","212.72","201.07","191.97","182.7","173.55","181.574158325751","177.913555102964","187.294005254359","190.04854368932","177.487505679237","164.522292993631","155.713159968479","163.341594382487","151.857555341675","143.465598835093","154.677387723083","164.180344899231","172.849989113869","172.988881621975","157.046847203005","147.122369156267","135.700741251508","130.086149768058","136.743143005003","135.153990131019","148.512071869736","139.745177844629","137.36013986014","131.653181242397","125.095251792029","120.89837660479","120.036897097274","121.578103503447","125.038939786526","117.58376816188","115.500355015448","108.474056453491","106.619749761988","100.907765758139","95.230712589532","91.060027261659","86.9486709455024","87.6716353167139","84.5780997351189","83.1221582125827","77.3530462257828","71.7103749206297","67.4093113475502","61.8401434850711","63.0810622938481","63.6543429488177","65.4335344016375","65.8060343199093","67.4606596944995","70.2795118658702","65.4011914944856","64.3604947205268","61.5469800853218","61.4962196893751","56.0508150597027","57.7860405901101","57.4823029250478","55.4303523737496","51.31931324756","47.1481778004592","45.903151594614","46.4329192994458","47.4749090514637","47.3891711384417","44.1155677158266","43.1104687713125","41.1028481764663","40.3786242484683","37.7709771394922","35.088183840776","32.4402483058456","35.7951205076376","38.9684483294854","41.1958413401977","40.7136663333704","39.0348470292338","37.4050125389801","35.332448483192","35.6765662881594","34.8774884406493","34.5133512900054","31.6143557772292","29.7922332874336","27.898613339666","27.2711527057962","39.2826065474793","65.5849133226508","97.8458154958671","119.099185790666","142.766153896605","137.793835235798","158.409787158857","183.482299361244","195.543599636508","188.806841337544","176.974641692607","187.124844952779","177.452234818504","175.780389464689","170.523925722734","170.996993414215","184.826075147549","190.147446389568","193.966309714089","186.635420149321","178.088098379971","170.194736878342","158.69138808483","155.081206165607","149.68408125153","121.058604769515","133.687263517283","153.2039174871","173.99243762092","200.634611178022","234.686434092043","269.797596885853","264.124919999567","239.573393207971","220.273204903678","216.918159643368","196.762606318348","180.858201132155","169.75748093096","163.225628109835","154.185900005727","143.758842614755","135.734539969834","131.127649325626","124.87041430918","117.94435463286","113.751661363728","110.521263060493","108.554330823238","101.081081081081","94.6061548026111","91.9492942868042","89.1478508111724","88.5483411463055","82.8373963920039","73.2353918030246","65.5545099884334","62.0416183369977","54.5621847123393","51.6014404218378","46.677779697712","48.8844339215042","50.4586397818362","51.626111676186","45.3001922959945","42.7739187085356","45.0873214703279","43.3913093624823","42.1844248579752","42.5932269923081","41.5364337065022","41.5154237699307","39.6151343236912","37.3416126108951","32.8084169869794","28.8210002262955","28.8008675745447","33.6616096861161","38.5309415976109","41.4241589385363","44.4455600098488","44.5512375405981","43.8667312843836","41.6417085242597","39.5527832315745","36.980357362589","34.3043526760815","34.2348795721152","35.7559948134692","38.6611274345262","40.013715541695","41.0167595923179","42.2101522643691","50.2670285861869","64.2034434624429","75.7370556186917","81.3242734330954","84.817533151368","85.9951033679148","87.9353408542206","88.9843599563534",
